Date,Time,Session,GreedIndex,FearIndex,Btc Current Price,BtcDom Current Price
2025-02-15,13:53:16,UK Session (1.30 pm),0.00418113,-0.00574032,97449.74,3618.7
2025-02-15,19:12:57,UK Session (5.30 pm),0.0035548,-0.00690055,97785.28,3622.5
2025-02-15,22:10:14,US Session (9.30 pm),0.00349411,-0.00852646,97561.22,3640.9
2025-02-16,07:29:42,Asia Session (5.30 am),0.00458557,-0.00886198,97643.01,3640.7
2025-02-16,09:41:33,Asia Session (9.30 am),0.00309444,-0.0057113,97525.25,3637.1
2025-02-16,14:36:33,UK Session (1.30 pm),0.00340979,-0.01058612,97117.5,3651.1
2025-02-16,19:58:49,UK Session (5.30 pm),0.0040613,-0.00969988,96859.99,3654.3
2025-02-16,21:34:59,US Session (9.30 pm),0.00394461,-0.01893132,96921.99,3640.3
2025-02-17,05:26:26,Asia Session (5.30 am),0.00325722,-0.00828109,96187.18,3639.7
2025-02-17,05:31:02,Asia Session (5.30 am),0.00455672,-0.01773909,96070.87,3634.5
2025-02-17,05:31:26,Asia Session (5.30 am),0.00455672,-0.01773909,96073.33,3635.5
2025-02-17,10:54:29,Asia Session (9.30 am),0.00341813,-0.01163755,95919.55,3669.2
2025-02-17,16:21:19,UK Session (1.30 pm),0.00353837,-0.07099173,96118.64,3601.5
2025-02-18,23:14:42,US Session (9.30 pm),0.00335167,-0.01478139,94253.28,3787.1
2025-02-19,01:30:14,US Session (1.30 am),0.00368837,-0.00751746,94073.5,3743.4
2025-02-19,08:08:21,Asia Session (5.30 am),0.00583044,-0.00953635,95602.28,3733.4
2025-02-19,13:30:21,UK Session (1.30 pm),0.0061783,-0.00975842,95701.63,3709.8
2025-02-19,17:36:13,UK Session (5.30 pm),0.00409861,-0.00413536,96481.6,3702
2025-02-19,21:37:35,US Session (9.30 pm),0.00413,-0.00784504,96001.06,3715.4
2025-02-20,09:31:30,Asia Session (9.30 am),0.00366122,-0.00368898,97074.28,3690.2
2025-02-20,13:37:38,UK Session (1.30 pm),0.00384489,-0.00806964,96801.61,3705.7
2025-02-20,17:42:41,UK Session (5.30 pm),0.00545074,-0.00510268,97409.81,3709.3
2025-02-20,21:52:32,US Session (9.30 pm),0.00477449,-0.00963525,97558,3725.4
2025-02-21,05:01:50,Asia Session (5.30 am),0.00444148,-0.00270342,98355.54,3727.4
2025-02-21,05:41:09,Asia Session (5.30 am),0.00517409,-0.00383142,98487.09,3728
2025-02-21,07:04:55,Asia Session (5.30 am),0.00517409,-0.00383142,98175.47,3739.3
2025-02-21,10:54:35,Asia Session (9.30 am),0.00401251,-0.00522233,98244.84,3732.5
2025-02-21,13:30:18,UK Session (1.30 pm),0.00674213,-0.00375063,98215.08,3719.7
2025-02-21,17:30:13,UK Session (5.30 pm),0.00454442,-0.00176595,98644.01,3710.7
2025-02-21,17:31:01,UK Session (5.30 pm),0.00454442,-0.00176595,98628.52,3709.9
2025-02-21,21:30:29,US Session (9.30 pm),0.00517815,-0.00421529,98104.55,3755.6
2025-02-22,05:19:44,Asia Session (5.30 am),0.00627322,-0.00561968,96192.33,3772.6
2025-02-22,08:24:55,Asia Session (5.30 am),0.00541699,-0.00872992,96248.81,3754.3
2025-02-22,09:32:16,Asia Session (9.30 am),0.00403412,-0.00489132,96323.38,3763.1
2025-02-22,13:49:21,UK Session (1.30 pm),0.00535463,-0.00573562,96178.47,3751.1
2025-02-22,17:32:26,UK Session (5.30 pm),0.00537779,-0.00554665,96608.2,3713.7
2025-02-22,22:45:17,US Session (9.30 pm),0.00623438,-0.0033045,96609.03,3689
2025-02-23,01:30:33,US Session (1.30 am),0.00466403,-0.00426,96636.15,3683.5
2025-02-23,08:50:31,Asia Session (5.30 am),0.00696064,-0.00420525,96451.1,3709.7
2025-02-23,09:36:40,Asia Session (9.30 am),0.00524427,-0.00550619,96409.4,3712.7
2025-02-23,14:14:47,UK Session (1.30 pm),0.00655822,-0.00298344,96351.99,3658.8
2025-02-23,17:33:19,UK Session (5.30 pm),0.00437566,-0.00467266,96130.02,3674.3
2025-02-24,02:35:26,US Session (1.30 am),0.00429815,-0.00745529,95756,3672.4
2025-02-24,05:57:45,Asia Session (5.30 am),0.00511602,-0.00565729,96392.14,3662.4
2025-02-24,09:51:24,Asia Session (9.30 am),0.00363956,-0.00923933,95380.44,3780.9
2025-02-24,14:12:26,UK Session (1.30 pm),0.00379756,-0.00816597,95575.67,3810.6
2025-02-24,21:12:52,US Session (9.30 pm),0.00393229,-0.00418081,94150,3828.7
2025-02-24,21:39:00,US Session (9.30 pm),0.00466821,-0.00926507,94637.49,3817.6
2025-02-25,01:42:30,US Session (1.30 am),0.00344165,-0.00842114,94208.16,3830.1
2025-02-25,08:20:24,Asia Session (5.30 am),0.00323647,-0.01343338,92399.04,3947.5
2025-02-25,09:30:22,Asia Session (9.30 am),0.0026027,-0.01377558,92135.22,3984
2025-02-25,13:30:30,UK Session (1.30 pm),0.00347058,-0.01250088,89138.04,4022.4
2025-02-25,17:30:19,UK Session (5.30 pm),0.00378726,-0.01149964,89214,3937.1
2025-02-25,21:30:23,US Session (9.30 pm),0.00372521,-0.00477271,87163.47,3868
2025-02-25,21:31:01,US Session (9.30 pm),0.00372521,-0.00477271,87247.12,3862
2025-02-26,01:30:13,US Session (1.30 am),0.00426399,-0.00416697,87998.08,3800.1
2025-02-26,07:08:44,Asia Session (5.30 am),0.00355474,-0.00615445,88333.34,3796.1
2025-02-26,09:41:17,Asia Session (9.30 am),0.00533736,-0.0043853,89001.99,3792
2025-02-26,16:49:29,UK Session (1.30 pm),0.00437919,-0.00420754,89181.76,3810.7
2025-02-26,17:33:08,UK Session (5.30 pm),0.00317477,-0.00516181,88519.59,3828.8
2025-02-26,21:30:31,US Session (9.30 pm),0.0054802,-0.00213888,87663.38,3801
2025-02-27,06:55:14,Asia Session (5.30 am),0.00590603,-0.00174866,84991.68,3785.5
2025-02-27,09:31:51,Asia Session (9.30 am),0.00434708,-0.01830684,85116.16,3800.4
2025-02-27,13:38:05,UK Session (1.30 pm),0.00577799,-0.00252629,86443.37,3808.6
2025-02-27,17:39:42,UK Session (5.30 pm),0.0046161,-0.01734803,86447.1,3826.5
2025-02-27,23:06:45,US Session (9.30 pm),0.00546069,-0.00235128,84781.27,3800.6
2025-02-28,05:28:01,Asia Session (5.30 am),0.00360016,-0.00784351,84808.91,3815
2025-02-28,05:30:37,Asia Session (5.30 am),0.00553774,-0.00273087,84733.48,3812.2
2025-02-28,09:30:36,Asia Session (9.30 am),0.00295209,-0.00710214,80461.94,3890.3
2025-02-28,14:54:57,UK Session (1.30 pm),0.00444135,-0.00359601,79700.01,3843.5
2025-02-28,17:30:27,UK Session (5.30 pm),0.00300211,-0.00945392,80478.19,3890.7
2025-02-28,22:38:41,US Session (9.30 pm),0.00446272,-0.00385772,84105.17,3865.1
2025-03-01,01:30:24,US Session (1.30 am),0.00625219,-0.00303274,84428.45,3866.5
2025-03-01,08:10:03,Asia Session (5.30 am),0.00650848,-0.00167376,85294.01,3842.4
2025-03-01,09:30:13,Asia Session (9.30 am),0.00398798,-0.00354103,85361.64,3863.2
2025-03-01,13:52:29,UK Session (1.30 pm),0.00571434,-0.00272843,85148.46,3882.9
2025-03-01,17:32:10,UK Session (5.30 pm),0.00453645,-0.0026338,84607.37,3926
2025-03-01,22:38:35,US Session (9.30 pm),0.0065891,-0.00188819,85081.99,3927.8
2025-03-02,01:39:19,US Session (1.30 am),0.00426388,-0.00259594,85385.01,3913.5
2025-03-02,06:54:14,Asia Session (5.30 am),0.00635242,-0.0019041,86269.99,3908.4
2025-03-02,09:30:24,Asia Session (9.30 am),0.00463675,-0.00479658,85863.17,3887.6
2025-03-02,13:30:17,UK Session (1.30 pm),0.00413482,-0.0041797,86258.26,3895.4
2025-03-02,18:05:56,UK Session (5.30 pm),0.00547276,-0.00148912,85874,3880
2025-03-02,21:34:12,US Session (9.30 pm),0.00508181,-0.00352218,87763.63,3741
2025-03-03,01:30:21,US Session (1.30 am),0.00567699,-0.00080591,93677.13,3709
2025-03-03,07:50:21,Asia Session (5.30 am),0.00769633,-0.00040231,92849.05,3747
2025-03-03,09:31:16,Asia Session (9.30 am),0.00421811,-0.00526239,92741.99,3741.3
2025-03-03,09:31:33,Asia Session (9.30 am),0.00421811,-0.00526239,92722.05,3741.4
2025-03-03,13:30:21,UK Session (1.30 pm),0.00490575,-0.00371719,92296.39,3823.8
2025-03-03,18:45:02,UK Session (5.30 pm),0.00452407,-0.00128051,92920.59,3878.4
2025-03-03,22:02:26,US Session (9.30 pm),0.00528371,-0.00417828,90196.6,3865.1
2025-03-04,03:03:47,US Session (1.30 am),0.00254283,-0.01129954,86294,3965.6
2025-03-04,07:50:20,Asia Session (5.30 am),0.00453187,-0.01098505,83116.01,4042.4
2025-03-04,09:37:09,Asia Session (9.30 am),0.00318197,-0.01501663,83729.98,3997.3
2025-03-04,13:30:54,UK Session (1.30 pm),0.00526929,-0.00998636,83317.5,3949.8
2025-03-04,17:30:26,UK Session (5.30 pm),0.0028573,-0.00567793,83919.98,3947.2
2025-03-04,21:30:30,US Session (9.30 pm),0.0041235,-0.006188,83075.32,3910.2
2025-03-05,05:05:19,Asia Session (5.30 am),0.0031496,-0.00571797,87461.95,3964.8
2025-03-05,06:40:03,Asia Session (5.30 am),0.00446236,-0.00578593,86781.37,3959.2
2025-03-05,09:34:48,Asia Session (9.30 am),0.00240581,-0.01002771,86993.22,3954.8
2025-03-05,13:42:09,UK Session (1.30 pm),0.0042132,-0.00403282,87720.02,3929.2
2025-03-05,18:08:18,UK Session (5.30 pm),0.0030016,-0.00510778,90446.2,4001
2025-03-05,21:30:14,US Session (9.30 pm),0.00558263,-0.00384598,88296,3984.8
2025-03-06,01:34:48,US Session (1.30 am),0.00507531,-0.01834633,90004.62,3981.8
2025-03-06,08:50:53,Asia Session (5.30 am),0.00588073,-0.00467732,91735.85,3988.4
2025-03-06,09:30:15,Asia Session (9.30 am),0.00440246,-0.00534094,91645.58,3975.4
2025-03-06,13:55:08,UK Session (1.30 pm),0.00335228,-0.00536569,91454.49,3961.2
2025-03-06,17:30:26,UK Session (5.30 pm),0.00417984,-0.00395779,91357.96,3920.8
2025-03-06,21:40:52,US Session (9.30 pm),0.004388,-0.0027033,90870.53,3931
2025-03-07,07:11:02,Asia Session (5.30 am),0.00306934,-0.00819823,87859,3962.7
2025-03-07,09:39:32,Asia Session (9.30 am),0.00431094,-0.0223625,87110.31,3956.8
2025-03-07,14:17:47,UK Session (1.30 pm),0.00424536,-0.00583464,88180.36,3948.2
2025-03-07,17:46:22,UK Session (5.30 pm),0.0040411,-0.00888608,89188.42,3962.5
2025-03-07,21:30:22,US Session (9.30 pm),0.00447177,-0.00294035,88409.97,3931.2
2025-03-08,01:30:17,US Session (1.30 am),0.00450518,-0.00876566,87808.38,3931.8
2025-03-08,07:05:03,Asia Session (5.30 am),0.0035672,-0.00547599,85379.99,3967.8
2025-03-08,09:30:22,Asia Session (9.30 am),0.00491445,-0.00495901,85887.96,3966.1
2025-03-08,13:30:22,UK Session (1.30 pm),0.00422295,-0.00693627,86160.59,3973
2025-03-08,13:31:02,UK Session (1.30 pm),0.00422295,-0.00693627,86231.63,3972.5
2025-03-08,17:41:04,UK Session (5.30 pm),0.00387396,-0.00707757,85835.69,3996.1
2025-03-08,21:32:01,US Session (9.30 pm),0.004358,-0.00549046,86410.87,3962.1
2025-03-09,05:03:02,Asia Session (5.30 am),0.00509197,-0.0021479,86321.99,3963.6
2025-03-09,05:36:46,Asia Session (5.30 am),0.00298049,-0.00638135,86207.38,3964
2025-03-09,07:17:59,Asia Session (5.30 am),0.00298049,-0.00638135,86284.73,3964.1
2025-03-09,09:30:57,Asia Session (9.30 am),0.0034856,-0.00791035,86102.95,3981.3
2025-03-09,09:31:02,Asia Session (9.30 am),0.0034856,-0.00791035,86102.95,3981.4
2025-03-09,13:30:20,UK Session (1.30 pm),0.00351084,-0.00553469,85985.95,3964.6
2025-03-09,13:31:02,UK Session (1.30 pm),0.00351084,-0.00553469,85958.42,3963.4
2025-03-09,21:37:23,US Session (9.30 pm),0.00358358,-0.00831695,82892.46,4036.2
2025-03-10,01:31:00,US Session (1.30 am),0.00404099,-0.02861258,82722,4097.5
2025-03-10,01:31:02,US Session (1.30 am),0.00404099,-0.02861258,82698.38,4097.5
2025-03-10,08:14:18,Asia Session (5.30 am),0.00336806,-0.01305375,82453.09,4051.8
2025-03-10,09:39:58,Asia Session (9.30 am),0.00446124,-0.01993069,82332.96,4045.3
2025-03-10,13:30:40,UK Session (1.30 pm),0.00366511,-0.00633874,82357.79,4035.4
2025-03-10,17:32:48,UK Session (5.30 pm),0.00468296,-0.02368662,83358.32,4020.6
2025-03-10,21:30:29,US Session (9.30 pm),0.00451744,-0.00823662,80122.01,4053.1
2025-03-11,01:31:08,US Session (1.30 am),0.00444649,-0.02599051,78838.85,4189.6
2025-03-11,07:22:54,Asia Session (5.30 am),0.00302953,-0.01430087,78925.54,4257.1
2025-03-11,09:11:38,Asia Session (9.30 am),0.00302953,-0.01430087,79675.83,4237
2025-03-11,09:31:50,Asia Session (9.30 am),0.00373288,-0.0211395,79471.03,4250.3
2025-03-11,13:42:43,UK Session (1.30 pm),0.00387202,-0.00505796,80682.99,4179
2025-03-11,21:07:26,US Session (9.30 pm),0.00394091,-0.02055596,81104.47,4212.2
2025-03-11,21:30:11,US Session (9.30 pm),0.00589904,-0.00393959,81106.41,4192.6
2025-03-12,07:44:48,Asia Session (5.30 am),0.00333327,-0.00810697,83237.56,4230.8
2025-03-12,09:36:10,Asia Session (9.30 am),0.00234169,-0.0145875,81830.14,4286.8
2025-03-12,13:30:17,UK Session (1.30 pm),0.00397191,-0.00701813,82443.4,4229
2025-03-12,17:30:34,UK Session (5.30 pm),0.00375316,-0.01312056,83065.74,4214.8
2025-03-12,21:30:19,US Session (9.30 pm),0.00370492,-0.00982298,81672.66,4225.3
2025-03-13,01:50:31,US Session (1.30 am),0.00352872,-0.01890868,82862.86,4234.9
2025-03-13,07:19:33,Asia Session (5.30 am),0.00613913,-0.01212344,83897.04,4250
2025-03-13,13:27:29,UK Session (1.30 pm),0.00393529,-0.02222979,83240.58,4255.8
2025-03-13,13:38:59,UK Session (1.30 pm),0.00488134,-0.00878469,83207.35,4249.7
2025-03-13,17:30:26,UK Session (5.30 pm),0.00424722,-0.01191213,82944.19,4183.4
2025-03-13,21:32:41,US Session (9.30 pm),0.00583688,-0.00450127,81192.83,4131.5
2025-03-14,01:30:21,US Session (1.30 am),0.00344871,-0.0053126,80273.34,4155.1
2025-03-14,01:31:02,US Session (1.30 am),0.00344871,-0.0053126,80348.6,4156.7
2025-03-14,08:50:50,Asia Session (5.30 am),0.0059627,-0.00411163,82036.76,4167.1
2025-03-14,20:19:15,UK Session (5.30 pm),0.0036696,-0.01643995,83223.28,4146
2025-03-14,21:35:26,US Session (9.30 pm),0.00580549,-0.00403869,84749.7,4198.6
2025-03-15,01:43:50,US Session (1.30 am),0.00327112,-0.01564569,84309,4178
2025-03-15,07:18:13,Asia Session (5.30 am),0.00394573,-0.007104,84227.91,4166.6
2025-03-15,09:41:48,Asia Session (9.30 am),0.00342017,-0.01163565,84388.85,4136.8
2025-03-15,13:41:13,UK Session (1.30 pm),0.0039985,-0.01922772,83801.24,4136.7
2025-03-15,21:32:08,US Session (9.30 pm),0.00424784,-0.00636334,84331.26,4099.9
2025-03-16,01:33:12,US Session (1.30 am),0.00311522,-0.01112219,84391.78,4103.4
2025-03-16,09:28:05,Asia Session (9.30 am),0.0035793,-0.01832396,84327.17,4117.1
2025-03-16,09:31:01,Asia Session (9.30 am),0.00350131,-0.01883859,84289.64,4118
2025-03-16,14:03:30,UK Session (1.30 pm),0.00372264,-0.01608048,84275.38,4132.9
2025-03-16,17:30:17,UK Session (5.30 pm),0.00365955,-0.00939263,82402.34,4161.6
2025-03-17,03:10:26,US Session (1.30 am),0.00257234,-0.01276472,82824.25,4167.1
2025-03-17,08:57:58,Asia Session (5.30 am),0.00322205,-0.01472842,83500,4133.2
2025-03-17,09:33:33,Asia Session (9.30 am),0.00354352,-0.01218465,83810.1,4135.2
2025-03-17,13:56:54,UK Session (1.30 pm),0.00438783,-0.00976103,83522.96,4139.8
2025-03-17,17:31:11,UK Session (5.30 pm),0.00405874,-0.00964936,83656.94,4121.7
2025-03-17,21:30:56,US Session (9.30 pm),0.00390643,-0.00737603,83524.93,4117.2
2025-03-18,01:39:49,US Session (1.30 am),0.00434701,-0.00596483,84284.67,4125.3
2025-03-18,07:20:15,Asia Session (5.30 am),0.0049273,-0.0049299,83088.52,4154.6
2025-03-18,09:32:03,Asia Session (9.30 am),0.00326981,-0.01891476,83140.34,4154.2
2025-03-18,13:59:45,UK Session (1.30 pm),0.00453117,-0.01161058,83220.87,4135.6
2025-03-18,17:30:20,UK Session (5.30 pm),0.00381958,-0.01007261,82554.35,4147.9
2025-03-19,01:30:22,US Session (1.30 am),0.00520919,-0.00779076,82326.74,4115.6
2025-03-19,06:51:02,Asia Session (5.30 am),0.00467942,-0.01442195,82847.82,4103.1
2025-03-19,09:30:32,Asia Session (9.30 am),0.00367889,-0.01649519,83052.46,4100.8
2025-03-19,13:31:08,UK Session (1.30 pm),0.00440788,-0.00895227,83265.83,4125.4
2025-03-19,17:30:15,UK Session (5.30 pm),0.0036977,-0.01354967,83916.82,4044.9
2025-03-20,01:34:36,US Session (1.30 am),0.00451275,-0.00719754,85699.99,4043.5
2025-03-20,06:56:46,Asia Session (5.30 am),0.00435822,-0.00582557,86340.6,4060.2
2025-03-20,09:35:11,Asia Session (9.30 am),0.00355866,-0.02117477,85925.36,4059.3
2025-03-20,13:53:23,UK Session (1.30 pm),0.00460342,-0.02612571,85933.61,4050
2025-03-20,17:59:54,UK Session (5.30 pm),0.00459731,-0.00824434,85371.82,4074.5
2025-03-20,21:31:50,US Session (9.30 pm),0.0044218,-0.01022226,84830.07,4080.3
2025-03-21,01:30:23,US Session (1.30 am),0.00497736,-0.01475633,84141.3,4063.3
2025-03-21,09:01:35,Asia Session (9.30 am),0.00434801,-0.01325583,84474.66,4073.8
2025-03-21,14:00:32,UK Session (1.30 pm),0.00388156,-0.01477577,83795.52,4067.6
2025-03-21,17:30:14,UK Session (5.30 pm),0.00350791,-0.02894856,84020.51,4086.5
2025-03-21,21:30:53,US Session (9.30 pm),0.00385301,-0.00673962,83585.09,4095.1
2025-03-22,01:30:27,US Session (1.30 am),0.00371843,-0.02160246,83950,4063.8
2025-03-22,09:30:35,Asia Session (9.30 am),0.00360646,-0.02768221,84248.62,4079.3
2025-03-22,17:32:46,UK Session (5.30 pm),0.00421192,-0.03352637,84224.96,4066.8
2025-03-22,21:32:55,US Session (9.30 pm),0.00476378,-0.0160077,84076.15,4079.3
2025-03-23,01:30:26,US Session (1.30 am),0.00475775,-0.01567491,84171.6,4062.7
2025-03-23,08:55:52,Asia Session (5.30 am),0.00451715,-0.02650149,84183,4063.1
2025-03-23,14:37:54,UK Session (1.30 pm),0.0045525,-0.01326005,84339.99,4052.2
2025-03-23,19:18:52,UK Session (5.30 pm),0.0038264,-0.01375365,84928.02,4065.9
2025-03-23,22:20:14,US Session (9.30 pm),0.00366287,-0.00805104,85267.79,4108
2025-03-24,08:33:14,Asia Session (5.30 am),0.00426442,-0.01167465,85942.61,4126.1
2025-03-24,09:34:42,Asia Session (9.30 am),0.00367183,-0.0180055,86734.46,4111.2
2025-03-24,17:41:01,UK Session (5.30 pm),0.00361044,-0.00934832,87640.91,4066.2
2025-03-24,21:37:20,US Session (9.30 pm),0.0054727,-0.00478132,88474.64,4085.6
2025-03-25,05:28:21,Asia Session (5.30 am),0.00420787,-0.00467204,87459.63,4070.9
2025-03-25,05:42:17,Asia Session (5.30 am),0.00659135,-0.00465935,87376.66,4057.7
2025-03-25,09:43:50,Asia Session (9.30 am),0.00446719,-0.0105195,86650.01,4065.9
2025-03-25,13:30:25,UK Session (1.30 pm),0.00639194,-0.00409495,86444.13,4047.2
2025-03-25,17:30:21,UK Session (5.30 pm),0.00522009,-0.007475,87408.24,4059
2025-03-25,21:31:12,US Session (9.30 pm),0.00498269,-0.00248346,87802.01,4063.4
2025-03-26,06:35:44,Asia Session (5.30 am),0.0055081,-0.00294366,87625.05,4056.8
2025-03-26,12:00:19,Asia Session (9.30 am),0.00316777,-0.00724614,87584.91,4063.3
2025-03-26,13:30:39,UK Session (1.30 pm),0.00552698,-0.00372095,88153.69,4059
2025-03-26,17:31:11,UK Session (5.30 pm),0.00394632,-0.01297837,87971.03,4053.8
2025-03-26,21:43:06,US Session (9.30 pm),0.00376629,-0.02625233,86731.26,4087.9
2025-03-27,01:30:21,US Session (1.30 am),0.00323479,-0.00658128,86522.72,4124.6
2025-03-27,08:39:29,Asia Session (5.30 am),0.00421693,-0.01154524,87480.01,4118.7
2025-03-27,09:43:49,Asia Session (9.30 am),0.00420318,-0.02473028,87483.42,4119.3
2025-03-27,13:30:50,UK Session (1.30 pm),0.00436482,-0.01491913,87439.99,4110.7
2025-03-27,18:14:42,UK Session (5.30 pm),0.00293942,-0.02568349,86883.56,4119.8
2025-03-27,21:56:16,US Session (9.30 pm),0.00539377,-0.02153273,87017.16,4121.6
2025-03-28,09:08:35,Asia Session (9.30 am),0.00463342,-0.04559393,86834.62,4146.3
2025-03-28,09:30:19,Asia Session (9.30 am),0.00293925,-0.05564989,86789.84,4140.1
2025-03-28,18:36:31,UK Session (5.30 pm),0.00297933,-0.03364616,85111.48,4247.8
2025-03-28,21:33:10,US Session (9.30 pm),0.00342699,-0.0200865,84055.97,4226.6
2025-03-29,01:37:34,US Session (1.30 am),0.00243902,-0.01836017,83865.66,4213.5
2025-03-29,09:04:42,Asia Session (9.30 am),0.00593806,-0.03354103,84172.56,4239.6
2025-03-29,09:35:16,Asia Session (9.30 am),0.00273477,-0.05354235,84196.24,4229.1
2025-03-29,13:51:34,UK Session (1.30 pm),0.00297239,-0.03341069,83803.3,4269.7
2025-03-29,20:38:04,UK Session (5.30 pm),0.00328096,-0.03326141,82523.94,4255.4
2025-03-29,21:36:02,US Session (9.30 pm),0.00282339,-0.0164388,82548,4265.9
2025-03-30,08:06:26,Asia Session (5.30 am),0.00315015,-0.01651643,83222.68,4269.8
2025-03-30,11:01:45,Asia Session (9.30 am),0.00289791,-0.01435391,83206.1,4252.8
2025-03-30,13:33:55,UK Session (1.30 pm),0.00253696,-0.01023708,83158.73,4265.8
2025-03-30,17:57:41,UK Session (5.30 pm),0.00273754,-0.01303364,83209.72,4278.8
2025-03-30,21:30:16,US Session (9.30 pm),0.00419234,-0.00914181,82725.31,4299.9
2025-03-31,01:30:19,US Session (1.30 am),0.00370251,-0.00982548,82548.81,4281.5
2025-03-31,07:25:08,Asia Session (5.30 am),0.00293889,-0.00844551,81870.01,4273.3
2025-03-31,09:30:19,Asia Session (9.30 am),0.00258126,-0.02509769,81559.91,4296.1
2025-03-31,13:47:33,UK Session (1.30 pm),0.00276184,-0.01635725,82127.84,4326.1
2025-03-31,17:30:21,UK Session (5.30 pm),0.003232,-0.01434931,82217.99,4327.8
2025-03-31,21:47:50,US Session (9.30 pm),0.00374787,-0.00464811,83303.88,4320
2025-04-01,08:21:20,Asia Session (5.30 am),0.00352594,-0.00674853,83071.6,4298.2
2025-04-01,11:52:38,Asia Session (9.30 am),0.00302506,-0.01531187,83051.66,4289
2025-04-01,13:30:25,UK Session (1.30 pm),0.00391804,-0.00569018,83500,4303.3
2025-04-01,17:30:15,UK Session (5.30 pm),0.00236665,-0.01178942,83924.52,4294.5
2025-04-01,21:32:20,US Session (9.30 pm),0.00466457,-0.00325395,85471.09,4276.9
2025-04-02,05:07:33,Asia Session (5.30 am),0.00271259,-0.00937133,85259.66,4310.4
2025-04-02,07:44:04,Asia Session (5.30 am),0.0035353,-0.00396326,84791.42,4361.4
2025-04-02,09:41:00,Asia Session (9.30 am),0.00327251,-0.00577325,84660.25,4351.5
2025-04-02,14:30:49,UK Session (1.30 pm),0.0024146,-0.00926308,84662.58,4359.8
2025-04-02,17:33:22,UK Session (5.30 pm),0.00335792,-0.00791435,84665.44,4350.2
2025-04-03,01:01:53,US Session (1.30 am),0.00407342,-0.00438757,86383.73,4368.4
2025-04-03,01:32:39,US Session (1.30 am),0.00374886,-0.00280347,86663.52,4373.1
2025-04-03,07:43:28,Asia Session (5.30 am),0.00342366,-0.01142641,83712.78,4404.1
2025-04-03,09:30:50,Asia Session (9.30 am),0.00442262,-0.00609056,83528.57,4389.5
2025-04-03,17:30:40,UK Session (5.30 pm),0.00453317,-0.03152191,83064.26,4460
2025-04-03,21:33:48,US Session (9.30 pm),0.00417996,-0.00554927,82383.78,4453.2
2025-04-04,01:30:35,US Session (1.30 am),0.00390561,-0.01722445,81997.38,4411.1
2025-04-04,08:16:53,Asia Session (5.30 am),0.00435819,-0.00679822,82967.19,4431.4
2025-04-04,09:30:29,Asia Session (9.30 am),0.00433832,-0.01665085,82827.6,4435.6
2025-04-04,14:12:57,UK Session (1.30 pm),0.00474587,-0.00704596,84425.76,4436.1
2025-04-04,17:34:01,UK Session (5.30 pm),0.00386242,-0.02611085,82375.95,4453.4
2025-04-04,21:32:58,US Session (9.30 pm),0.00351702,-0.00930348,83143.47,4390
2025-04-05,03:56:46,US Session (1.30 am),0.00434126,-0.01604207,84213.24,4392.2
2025-04-05,08:15:13,Asia Session (5.30 am),0.00500376,-0.00956902,84080,4411.3
2025-04-05,09:54:55,Asia Session (9.30 am),0.00365419,-0.01282485,83747.28,4407.8
2025-04-05,13:30:20,UK Session (1.30 pm),0.00503331,-0.00657884,83531.78,4392.8
2025-04-05,17:33:22,UK Session (5.30 pm),0.00416236,-0.01781519,83451.15,4385.8
2025-04-05,21:58:34,US Session (9.30 pm),0.00364948,-0.01009417,82670,4405.6
2025-04-06,01:34:18,US Session (1.30 am),0.00467077,-0.00972149,82923.51,4415
2025-04-06,07:15:11,Asia Session (5.30 am),0.0051465,-0.00814863,83485.01,4405.4
2025-04-06,09:36:13,Asia Session (9.30 am),0.00398124,-0.01696466,83367.15,4415.2
2025-04-06,17:18:16,UK Session (5.30 pm),0.00382838,-0.02812678,82745.3,4436.2
2025-04-06,18:08:26,UK Session (5.30 pm),0.00413131,-0.01799941,82679.99,4449.4
2025-04-06,21:49:01,US Session (9.30 pm),0.00293461,-0.01452305,82392.29,4489
2025-04-07,02:03:37,US Session (1.30 am),0.00290052,-0.02634873,79186.71,4602.8
2025-04-07,09:32:26,Asia Session (9.30 am),0.0023892,-0.01178199,77877.56,4724.7
2025-04-07,13:30:32,UK Session (1.30 pm),0.00384572,-0.0296832,75229.99,4843.9
2025-04-07,18:10:56,UK Session (5.30 pm),0.00325493,-0.01103301,76945.83,4782
2025-04-07,21:30:33,US Session (9.30 pm),0.00386375,-0.01176268,78365.08,4683.7
2025-04-08,07:52:30,Asia Session (5.30 am),0.0040186,-0.01093922,80598,4674.3
2025-04-08,15:41:22,UK Session (1.30 pm),0.00423535,-0.01395162,78973.74,4657.2
2025-04-08,17:33:50,UK Session (5.30 pm),0.00384859,-0.00581994,79873.99,4618
2025-04-08,21:46:46,US Session (9.30 pm),0.00365137,-0.00799968,78141.24,4657.5
2025-04-09,08:31:42,Asia Session (5.30 am),0.00553723,-0.03158043,75786.68,4770.5
2025-04-09,09:34:39,Asia Session (9.30 am),0.0043655,-0.03344008,75540,4756.8
2025-04-09,13:30:30,UK Session (1.30 pm),0.00557027,-0.03152449,77734.09,4731.1
2025-04-09,17:30:31,UK Session (5.30 pm),0.00431013,-0.01601825,76161.79,4739.7
2025-04-09,17:33:28,UK Session (5.30 pm),0.00431013,-0.01601825,76258.01,4743
